Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK41,OUT049,1151.717417
FDE56,OUT049,802.0248879
FDH34,OUT013,2780.236326
DRI49,OUT013,1433.579264
DRI59,OUT046,3750.307089
DRC36,OUT049,2983.699824
FDS15,OUT019,1964.307826
FDI07,OUT018,3361.407878
FDZ15,OUT018,324.9634375
NCX41,OUT027,3662.880377
NCO29,OUT019,2620.4013
FDF57,OUT013,2280.10028
FDI33,OUT035,1494.967963
DRJ47,OUT049,2965.654568
FDB34,OUT046,1629.47847
FDY22,OUT027,348.8863934
DRL11,OUT017,2136.681302
FDY46,OUT035,2615.510438
FDG17,OUT013,599.5682159
FDE52,OUT018,1322.417758
DRP47,OUT027,590.8919419
FDO01,OUT010,337.0996355
FDL09,OUT046,445.6725292
FDR57,OUT013,2148.716233
DRD37,OUT035,1500.926015
FDQ36,OUT027,720.7698638
FDL33,OUT049,2819.545655
FDL48,OUT045,762.6210614
FDL28,OUT049,5360.791291
NCN29,OUT046,691.6557991
FDO13,OUT035,4121.362415
FDB38,OUT045,373.6403882
FDI36,OUT035,2906.879806
FDI58,OUT035,2504.967898
FDH22,OUT018,2107.381566
FDQ27,OUT013,1930.94527
FDT33,OUT046,2598.839535
FDC56,OUT045,1930.104947
FDF14,OUT046,2413.923906
FDQ39,OUT017,3134.471706
NCM43,OUT017,2542.151898
FDS46,OUT035,2771.355501
FDI22,OUT049,3125.59631
NCE43,OUT045,3498.695043
FDZ36,OUT010,3378.535115
FDR13,OUT019,1907.745655
FDP46,OUT018,1574.665331
FDW56,OUT019,3379.574869
FDB40,OUT017,2357.473445
FDM28,OUT018,2767.964403
FDV49,OUT013,4429.270666
NCS53,OUT018,2518.784579
FDO03,OUT049,3771.874363
FDT15,OUT035,3057.486414
FDD33,OUT049,3438.153968
FDX13,OUT017,672.4498344
FDH60,OUT013,2773.535382
DRH51,OUT046,1268.727858
NCL07,OUT049,633.308628
FDW51,OUT045,3438.196365
FDF21,OUT019,2672.373822
FDH26,OUT019,2072.759207
FDJ03,OUT049,1742.162391
FDU35,OUT017,1627.805476
DRL01,OUT018,3491.485524
FDE59,OUT045,1480.032496
FDI60,OUT035,1172.085688
DRH39,OUT035,198.6606594
FDK36,OUT049,765.7806107
FDN52,OUT045,1227.733364
FDU12,OUT017,4336.770039
NCT05,OUT027,4095.740649
FDS37,OUT027,1822.950594
FDK24,OUT017,910.3269485
DRF36,OUT013,3109.168241
FDN46,OUT010,1702.743343
NCN06,OUT045,2427.729396
FDD59,OUT035,1435.657222
FDM14,OUT045,1532.989973
FDO10,OUT018,1046.968828
FDU35,OUT013,1627.805476
NCA30,OUT018,3145.810585
NCO41,OUT049,1588.746489
FDI24,OUT046,2967.510537
FDZ16,OUT046,3581.076366
FDV47,OUT046,1391.922519
FDV16,OUT045,1499.434905
FDZ22,OUT035,1238.353134
FDO20,OUT010,3565.068863
FDW38,OUT013,1058.498145
FDW52,OUT045,3272.202037
FDT43,OUT019,1717.675199
NCS29,OUT045,3447.239514
NCC31,OUT017,4060.744891
FDA21,OUT017,4933.937874
FDQ55,OUT046,2073.586391
NCE54,OUT049,1352.805935
FDD45,OUT017,263.7253953
NCP17,OUT017,1145.667195
FDR47,OUT035,2742.829637
DRM35,OUT013,2887.305793
FDR47,OUT019,2742.829637
FDX19,OUT010,5438.78179
FDV22,OUT027,3072.418495
FDQ46,OUT027,1820.960653
DRO47,OUT045,2172.24775
FDB44,OUT010,3324.570024
FDN02,OUT010,2939.046919
FDW10,OUT045,447.7627897
FDJ41,OUT019,5505.671401
FDM50,OUT046,922.4009572
FDW10,OUT035,447.7627897
FDY48,OUT049,1644.0248
NCE30,OUT027,3120.329692
FDO04,OUT045,840.6697898
FDQ26,OUT010,781.7177101
NCX29,OUT018,3732.297535
FDE39,OUT046,306.4822336
NCR54,OUT027,3257.218167
NCP55,OUT027,846.9413581
FDX22,OUT017,516.8037178
FDI05,OUT035,1144.0474
FDC51,OUT027,2032.051256
FDC10,OUT013,1547.877557
FDJ46,OUT045,2641.425727
FDV10,OUT010,829.587803
FDX12,OUT027,2932.37491
FDL43,OUT019,1142.994623
DRB13,OUT046,2802.782937
FDF59,OUT027,1895.018185
FDT35,OUT049,2671.619506
NCJ19,OUT035,1130.982868
FDT35,OUT018,2671.619506
FDI48,OUT046,760.3801366
DRC24,OUT019,2773.140319
NCZ05,OUT017,1783.1407
FDJ57,OUT049,4230.135955
FDX11,OUT017,4608.365752
FDE09,OUT035,1818.701016
NCK06,OUT049,1886.263075
DRE37,OUT017,4609.797722
FDV56,OUT046,1768.599346
FDY43,OUT017,2687.890745
FDV35,OUT013,415.3807743
FDF05,OUT019,611.3247262
FDA36,OUT035,2630.009336
FDS13,OUT027,3753.884701
FDU47,OUT013,3341.020506
FDI36,OUT010,2906.879806
FDH48,OUT046,2250.716887
FDZ14,OUT013,1894.410717
FDS46,OUT013,2771.355501
FDE21,OUT017,2146.3871
FDA26,OUT049,3957.719482
FDV12,OUT046,1913.084375
FDL46,OUT019,1574.196068
FDN57,OUT013,2275.112363
NCJ18,OUT017,1687.857429
FDO36,OUT045,2781.820848
FDX55,OUT018,3724.98979
FDT25,OUT019,237.722498
FDD16,OUT049,2060.421849
NCX18,OUT013,3310.233223
NCG55,OUT018,1875.09981
NCV18,OUT049,1536.00019
NCS18,OUT035,2702.92144
FDC37,OUT045,2528.409448
FDE47,OUT046,1926.833454
DRG49,OUT019,4899.893443
FDC39,OUT049,3414.525885
FDH24,OUT019,2394.62331
FDV39,OUT027,2565.445199
NCL17,OUT045,416.2039628
NCY53,OUT035,1786.085883
FDH52,OUT013,161.290767
NCD19,OUT018,1869.851432
FDI44,OUT046,1459.106492
DRD49,OUT027,3457.246879
FDN08,OUT035,1858.930307
FDO20,OUT027,3565.068863
FDY02,OUT046,4342.568401
FDX23,OUT045,1306.736167
FDX01,OUT017,1981.491056
FDH20,OUT027,1668.603849
NCX41,OUT017,3662.880377
FDD21,OUT027,1670.469117
DRH11,OUT019,985.9407409
DRE60,OUT018,5262.884625
FDB10,OUT013,567.9389004
FDH38,OUT013,1947.273753
NCL07,OUT018,633.308628
FDD48,OUT046,217.5874734
NCT54,OUT027,1469.954277
FDF32,OUT027,3367.299327
DRH51,OUT045,1268.727858
DRG03,OUT035,2387.105326
NCY42,OUT019,2943.096614
FDH32,OUT017,254.6208152
NCJ06,OUT027,2191.791131
FDH47,OUT027,1783.984935
FDZ08,OUT018,1222.477847
FDK16,OUT017,1431.531837
DRG01,OUT018,1397.78473
NCM53,OUT027,287.6495512
NCB07,OUT035,2606.834945
NCZ06,OUT035,3311.009712
FDU48,OUT049,1597.025173
NCB55,OUT027,857.9533585
FDP15,OUT013,3887.255977
FDF17,OUT046,5108.849408
NCN06,OUT049,2427.729396
DRM48,OUT018,807.6256416
FDH10,OUT046,1695.839358
FDC60,OUT018,1724.345542
FDE35,OUT018,841.7088765
DRI23,OUT013,2443.848456
NCR38,OUT013,5088.155313
FDP04,OUT035,950.3310941
NCW17,OUT045,2516.860127
FDX34,OUT017,1899.617397
NCK53,OUT045,294.2131711
NCO54,OUT010,992.5595073
NCH55,OUT046,1847.204608
FDT44,OUT027,1718.506191
DRG49,OUT046,4899.893443
FDX46,OUT010,784.087614
DRG36,OUT049,3220.217207
FDU37,OUT049,286.2817808
FDK10,OUT049,2440.93742
DRF37,OUT027,4102.66171
FDC44,OUT035,1556.757549
FDP15,OUT046,3887.255977
FDZ27,OUT027,860.0883633
FDY22,OUT019,348.8863934
DRG51,OUT035,2389.848828
FDN58,OUT045,4242.43775
FDW01,OUT049,2017.75155
FDX24,OUT018,1273.484627
FDO51,OUT017,864.8553752
FDJ52,OUT027,2478.943642
NCY06,OUT010,2075.377943
FDE20,OUT018,4461.643051
FDT23,OUT010,2247.263595
FDQ51,OUT046,923.0091572
FDE35,OUT046,841.7088765
FDB46,OUT013,3615.397125
NCG19,OUT035,3011.475973
NCL06,OUT018,4113.67669
FDT36,OUT019,692.8660513
FDC56,OUT049,1930.104947
FDJ26,OUT049,534.8622494
FDZ59,OUT017,3229.224458
FDV11,OUT027,2595.205146
FDR13,OUT010,1907.745655
FDI15,OUT018,5519.294917
FDF47,OUT018,4710.11109
NCB54,OUT019,1752.052903
NCK19,OUT027,3596.719054
FDX16,OUT017,2973.29307
FDL50,OUT045,1793.610292
NCE31,OUT035,248.0193075
DRJ01,OUT049,2546.985908
FDE22,OUT013,2361.139717
FDY20,OUT019,2464.498706
NCO14,OUT045,165.5257798
NCR50,OUT017,2333.152427
DRM47,OUT017,2961.151126
FDO27,OUT010,1647.802884
FDJ20,OUT027,1875.569873
NCX17,OUT013,3053.05631
FDG59,OUT049,177.9960926
FDD52,OUT045,1856.50544
FDO48,OUT017,554.4724283
FDC59,OUT019,1098.97301
FDS15,OUT018,1964.307826
FDB47,OUT035,2500.187989
FDV14,OUT019,1241.411608
FDB27,OUT013,2775.923096
FDA35,OUT035,1566.611602
FDN51,OUT018,4138.56508
FDO39,OUT019,3191.487941
FDB28,OUT049,3491.101516
DRJ25,OUT046,1648.622985
FDH46,OUT027,1671.291791
FDI10,OUT045,2881.271224
FDU21,OUT018,124.3199432
FDD09,OUT049,2871.913858
FDD10,OUT046,2270.677343
FDN31,OUT010,2775.920312
FDA46,OUT018,460.8209583
FDM56,OUT046,1598.609448
FDF11,OUT010,3462.305314
FDS32,OUT018,2131.004846
NCM06,OUT013,2333.592904
FDZ26,OUT045,582.5576134
FDO01,OUT013,337.0996355
FDJ46,OUT049,2641.425727
FDG26,OUT019,3574.465748
FDZ38,OUT035,3213.604317
NCO55,OUT013,1647.631507
FDT60,OUT035,2942.369549
FDW37,OUT049,1248.372385
NCK42,OUT018,3070.702072
FDA45,OUT046,2245.959332
FDW55,OUT018,4265.899974
FDY44,OUT017,2939.975539
FDQ31,OUT017,1431.072427
FDM09,OUT049,468.3038514
FDH12,OUT018,1653.930228
NCQ43,OUT035,279.6255763
FDT33,OUT035,2598.839535
NCT41,OUT018,3984.226514
DRJ25,OUT010,1648.622985
NCQ41,OUT046,680.7163744
NCN17,OUT049,2731.524916
DRO35,OUT027,1519.561101
FDU27,OUT018,929.5337894
FDY43,OUT027,2687.890745
FDG46,OUT035,1809.890639
DRL49,OUT018,2237.520257
NCB55,OUT049,857.9533585
FDK28,OUT049,4784.805506
FDO49,OUT045,755.3028183
FDT03,OUT013,1971.639083
FDW33,OUT027,272.8528652
FDR02,OUT035,290.5949795
FDF50,OUT013,2937.310192
FDA40,OUT018,1171.476818
NCT53,OUT018,2567.461361
FDY60,OUT035,1691.164578
FDP44,OUT027,1257.548944
NCQ50,OUT045,3072.651031
NCC30,OUT017,3001.396601
FDQ60,OUT018,1912.017308
FDG41,OUT046,2733.144452
FDQ03,OUT046,5467.643439
FDM03,OUT045,2028.713164
FDZ51,OUT018,1573.031447
DRF51,OUT035,148.7380239
FDF39,OUT017,3915.688573
FDW52,OUT035,3272.202037
FDY22,OUT049,348.8863934
FDG14,OUT013,2844.079785
FDA57,OUT017,703.1822306
FDL45,OUT019,2218.549815
FDX28,OUT046,1378.906192
NCQ54,OUT013,3279.129586
FDH40,OUT045,262.6614196
FDU52,OUT035,2610.202489
FDT60,OUT010,2942.369549
FDK08,OUT045,1544.866989
FDN04,OUT049,2715.984093
FDE50,OUT013,3679.933096
FDI16,OUT049,181.3154573
FDM50,OUT049,922.4009572
NCV30,OUT049,1137.483883
FDT44,OUT013,1718.506191
FDY60,OUT013,1691.164578
FDT56,OUT017,836.7378994
FDV58,OUT018,2739.847572
FDU04,OUT013,1866.189383
NCN05,OUT027,2872.291484
FDI53,OUT018,2225.172262
FDD34,OUT046,3976.506664
FDW47,OUT027,1852.791534
FDT51,OUT027,1809.945512
FDO27,OUT013,1647.802884
NCQ18,OUT018,1849.607952
NCW05,OUT013,2688.26231
FDI15,OUT010,5519.294917
NCH43,OUT010,4886.963501
FDT40,OUT049,1470.520044
NCG19,OUT017,3011.475973
NCM30,OUT035,689.827933
FDB38,OUT017,373.6403882
FDB22,OUT046,2441.312892
FDC58,OUT046,765.9643971
NCI29,OUT013,1711.275576
FDA23,OUT010,1564.256669
DRG48,OUT013,2319.371428
FDV21,OUT013,379.0401084
NCG18,OUT019,1738.792425
FDG40,OUT045,650.8812972
FDU24,OUT018,1973.077573
FDA22,OUT049,2862.85575
FDY35,OUT046,884.5360197
FDJ15,OUT045,2711.091135
NCW18,OUT018,3554.941385
FDK56,OUT018,3157.754406
FDF44,OUT046,216.2966595
FDP51,OUT049,1879.821655
FDU22,OUT027,1959.655649
FDM28,OUT017,2767.964403
NCL42,OUT046,4108.340502
FDJ15,OUT019,2711.091135
FDI32,OUT018,2434.919332
DRL11,OUT046,2136.681302
DRO59,OUT018,1396.92547
FDA07,OUT019,2562.407338
NCO53,OUT013,2935.245379
FDO21,OUT045,544.0284682
FDW39,OUT045,2768.399489
NCV17,OUT013,3026.019826
FDE22,OUT046,2361.139717
NCB06,OUT018,2395.558398
DRF48,OUT017,584.0684368
FDB05,OUT013,4728.365903
FDP28,OUT027,5462.066124
FDP23,OUT046,575.4402146
NCS41,OUT018,3001.20147
FDS40,OUT018,661.9152353
FDA16,OUT017,4135.012714
FDN20,OUT035,2899.791199
FDF04,OUT027,5591.53575
DRG36,OUT018,3220.217207
FDW16,OUT018,1297.924607
FDU09,OUT017,868.7426202
FDW01,OUT046,2017.75155
FDB15,OUT045,5624.927391
NCJ17,OUT049,292.092901
NCT18,OUT018,3854.210344
FDG16,OUT018,5196.762857
FDP27,OUT017,3475.366415
FDQ44,OUT027,2097.691638
FDL50,OUT027,1793.610292
FDW57,OUT027,2991.804525
FDS34,OUT013,1613.277914
NCV30,OUT035,1137.483883
FDD26,OUT018,3339.311114
FDA03,OUT045,2032.678363
FDS27,OUT018,4904.485819
FDM12,OUT013,2463.2942
NCV42,OUT027,327.2074362
NCS41,OUT046,3001.20147
FDN56,OUT018,421.525135
DRK59,OUT046,3734.02273
NCG18,OUT046,1738.792425
NCN26,OUT017,2039.747649
FDI60,OUT027,1172.085688
NCI43,OUT049,748.1188231
NCL17,OUT049,416.2039628
FDQ19,OUT019,3898.238419
FDY43,OUT049,2687.890745
FDR36,OUT049,820.0075873
FDJ58,OUT049,3077.393509
DRY23,OUT045,602.4089059
FDK26,OUT027,486.6543869
DRH03,OUT045,2389.875962
FDC10,OUT010,1547.877557
FDD23,OUT013,3441.515672
FDP32,OUT045,1998.314493
FDO31,OUT035,1281.312313
FDQ57,OUT013,2114.434234
FDX32,OUT027,2576.112333
FDC39,OUT027,3414.525885
FDU55,OUT046,5455.341548
FDL45,OUT013,2218.549815
DRK37,OUT049,3497.100332
FDK22,OUT013,3973.372535
DRG37,OUT027,2362.397699
FDK22,OUT017,3973.372535
DRH36,OUT018,1089.773564
DRC36,OUT018,2983.699824
DRE03,OUT027,725.5930531
FDF34,OUT046,2863.057621
FDZ22,OUT046,1238.353134
FDC44,OUT010,1556.757549
FDN31,OUT027,2775.920312
FDO03,OUT017,3771.874363
FDA01,OUT049,844.9287908
NCH42,OUT049,4087.374653
FDF46,OUT018,1912.775479
DRL35,OUT046,726.1721403
FDW46,OUT049,2042.337591
FDB58,OUT046,2261.660304
FDD47,OUT018,406.9805692
NCO17,OUT045,1999.02834
FDJ26,OUT017,534.8622494
FDU37,OUT045,286.2817808
